time,temperature_2m (°C),precipitation (mm),cloud_cover (%),visibility (m),wind_speed_10m (km/h)
2022-07-11T20:00,22.3,0,0,27200,15.5
2022-07-11T21:00,22.4,0,0,29400,14.9
2022-07-11T22:00,21.9,0,1,25500,13.8
2022-07-11T23:00,22.1,0,0,29100,12.2
2022-07-12T00:00,21,0,0,26500,12.7
2022-07-12T01:00,20.7,0,6,21000,15.1
2022-07-12T02:00,20.7,0,3,20200,15.3
2022-07-12T03:00,19.6,0,3,15900,12.4
2022-07-12T04:00,19.8,0,1,16900,10.9
2022-07-12T05:00,20.1,0,100,14400,12.1
2022-07-12T06:00,21.8,0,100,15400,13
2022-07-12T07:00,22.5,0,61,16000,14.2
2022-07-12T08:00,24.3,0,32,18300,15.3
2022-07-12T09:00,25.9,0,25,20500,14.5
2022-07-12T10:00,28,0,9,24200,18.2
2022-07-12T11:00,29,0,1,27200,18
2022-07-12T12:00,30.6,0,5,30800,18.1
2022-07-12T13:00,31.2,0,28,30600,23.4
2022-07-12T14:00,31.6,0,60,32800,20.2
2022-07-12T15:00,32.4,0,31,35000,22.7
2022-07-12T16:00,33,0,14,39800,21.8
2022-07-12T17:00,31.3,0,0,34300,19.3
2022-07-12T18:00,32.5,0,100,41000,18
2022-07-12T19:00,29,0,99,36000,16.3
2022-07-12T20:00,28.5,0,98,32900,17.9
2022-07-12T21:00,28.5,0,98,30200,20.7
2022-07-12T22:00,28.2,0,98,29300,11.7
2022-07-12T23:00,27.6,0,98,25700,7
2022-07-13T00:00,27.2,0,98,24700,6
2022-07-13T01:00,27.5,0,14,31300,9.4
2022-07-13T02:00,25.4,0,1,22300,7.6
2022-07-13T03:00,24.6,0,0,20100,8.3
2022-07-13T04:00,23.7,0,0,19600,7.6
2022-07-13T05:00,23.4,0,2,19600,7.8
2022-07-13T06:00,24.1,0,1,22000,5.1
2022-07-13T07:00,25.5,0,18,26100,4.6
2022-07-13T08:00,27,0,8,34200,5.7
2022-07-13T09:00,28.4,0,38,39600,7
2022-07-13T10:00,29.7,0,5,43600,4.7
2022-07-13T11:00,30.4,0,0,42100,6.2
2022-07-13T12:00,31.2,0,9,46900,6.5
2022-07-13T13:00,32.1,0,23,47900,3.9
2022-07-13T14:00,32.3,0,31,48800,5.2
2022-07-13T15:00,32.4,0,33,48200,7.7
2022-07-13T16:00,31.1,0,14,43500,18.8
2022-07-13T17:00,30.2,0,1,38000,16.4
2022-07-13T18:00,29,0,0,36500,16.5
2022-07-13T19:00,27.8,0,12,34800,17.3
2022-07-13T20:00,26.1,0,3,24500,11.4
2022-07-13T21:00,25.6,0,0,20900,8
2022-07-13T22:00,25.1,0,3,18400,8.3
2022-07-13T23:00,24.6,0,10,16700,8
2022-07-14T00:00,25.5,0,97,21000,6.9
2022-07-14T01:00,24.7,0,26,22400,5.4
2022-07-14T02:00,24,0,7,21600,4.6
2022-07-14T03:00,22.9,0,9,18600,7.6
2022-07-14T04:00,22.6,0,2,20600,4.3
2022-07-14T05:00,22,0,2,17800,6.2
2022-07-14T06:00,22.7,0,20,19000,7.8
2022-07-14T07:00,23.7,0,19,18900,10.2
2022-07-14T08:00,24.7,0,60,18900,14.5
2022-07-14T09:00,26.9,0,2,24400,7.1
2022-07-14T10:00,28.6,0,13,29500,6.1
2022-07-14T11:00,27.9,0,99,27000,10.1
2022-07-14T12:00,30,0,99,33800,10.6
2022-07-14T13:00,29.4,0,34,33200,4.3
2022-07-14T14:00,31.4,0,100,42800,9.4
2022-07-14T15:00,30.9,0,77,45800,12.3
2022-07-14T16:00,31.6,0,100,55300,14.2
2022-07-14T17:00,31.8,0,56,59300,19.5
2022-07-14T18:00,30,0,44,54400,14.8
2022-07-14T19:00,29.7,0,100,59600,13.9
2022-07-14T20:00,27.9,0,100,48900,10.7
2022-07-14T21:00,27.1,0,3,48300,7.9
2022-07-14T22:00,26.2,0,0,45200,7.6
2022-07-14T23:00,25.4,0,1,40100,7.6
2022-07-15T00:00,24.6,0,5,36000,5.5
2022-07-15T01:00,24.7,0,0,37900,5.4
2022-07-15T02:00,23.6,0,1,35200,4
2022-07-15T03:00,23.1,0,8,35300,8.2
2022-07-15T04:00,22.2,0,6,31700,3.4
2022-07-15T05:00,22.3,0,6,29000,6.7
2022-07-15T06:00,22.3,0,39,30000,9.9
2022-07-15T07:00,22,0,66,26700,11.6
2022-07-15T08:00,24.1,0,13,29700,13.5
2022-07-15T09:00,24.9,0,2,26700,15.1
2022-07-15T10:00,26.3,0,23,35700,13.3
2022-07-15T11:00,27.5,0,82,40600,8.2
2022-07-15T12:00,28.5,0,35,43900,5.2
2022-07-15T13:00,27.3,0,41,33800,11.5
2022-07-15T14:00,28,0,35,35600,13.2
2022-07-15T15:00,28.5,0,3,37600,9.1
2022-07-15T16:00,27.4,0,9,35000,17.3
2022-07-15T17:00,26.3,0,2,31900,13.5
2022-07-15T18:00,25.4,0,0,28800,15.8
2022-07-15T19:00,23.8,0,0,25600,13.3
2022-07-15T20:00,23.5,0,0,23000,10
2022-07-15T21:00,22.9,0,1,25600,5.9
2022-07-15T22:00,22.4,0,22,20100,8.7
2022-07-15T23:00,22.7,0,27,17600,3.2
2022-07-16T00:00,21.7,0,33,14700,3.7
2022-07-16T01:00,21.5,0,8,15300,5.1
2022-07-16T02:00,21.8,0,1,14500,4.1
2022-07-16T03:00,21.2,0,21,15000,5.5
2022-07-16T04:00,21.8,0,9,13800,3.8
2022-07-16T05:00,22,0,88,14400,2.5
2022-07-16T06:00,22.7,0,87,14600,5.5
2022-07-16T07:00,23.8,0,50,17200,9.8
2022-07-16T08:00,23.6,0,39,13400,6
2022-07-16T09:00,25,0,65,17500,7.1
2022-07-16T10:00,26.2,0,99,19100,4
2022-07-16T11:00,26.2,0,38,18400,10.2
2022-07-16T12:00,28.8,0,51,30600,6.4
2022-07-16T13:00,29.3,0,100,29800,20.2
2022-07-16T14:00,28.1,0,51,24500,4.3
2022-07-16T15:00,24.7,0,40,14400,15.9
2022-07-16T16:00,25.4,0,40,15500,7.2
2022-07-16T17:00,26.1,0,47,21600,5.9
2022-07-16T18:00,24.6,0,99,17500,6.4
2022-07-16T19:00,24.2,0,99,19300,7.6
2022-07-16T20:00,24.7,0,99,22100,9
2022-07-16T21:00,23.5,0,100,14200,5.2
2022-07-16T22:00,24,0,100,14300,11.2
2022-07-16T23:00,24,0,100,14100,7.6
2022-07-17T00:00,23.4,0,100,13600,8.3
2022-07-17T01:00,23.4,0,89,14700,15
2022-07-17T02:00,22.6,0,99,16600,13.7
2022-07-17T03:00,22.2,0,99,17000,12.5
2022-07-17T04:00,21.7,0,99,18600,5.4
2022-07-17T05:00,21.3,0,36,16500,0.8
2022-07-17T06:00,22.5,0,28,18300,2
2022-07-17T07:00,23.2,0,100,19300,6.9
2022-07-17T08:00,23.2,0,45,21200,6.4
2022-07-17T09:00,26,0,100,22700,9.3
2022-07-17T10:00,25.8,0,50,19000,8.7
2022-07-17T11:00,27,0,93,23200,4.3
2022-07-17T12:00,27.5,0,31,24700,7.3
2022-07-17T13:00,28,0,98,23400,13
2022-07-17T14:00,29.2,0,44,28000,11.6
2022-07-17T15:00,28.5,0,99,25300,12.1
2022-07-17T16:00,28.1,0,99,23500,13.4
2022-07-17T17:00,27.2,0,99,22000,13.6
2022-07-17T18:00,27.1,0,99,22000,12.9
2022-07-17T19:00,26.3,0,76,19800,8.6
2022-07-17T20:00,26,0,8,21600,3.3
2022-07-17T21:00,25.5,0,98,21100,1.1
2022-07-17T22:00,25.1,0,99,19000,6.5
2022-07-17T23:00,25.1,0,99,17400,6.5
2022-07-18T00:00,25.3,0,99,19100,8.9
2022-07-18T01:00,25.5,0,99,18400,5.2
2022-07-18T02:00,24.6,0,99,16200,4.7
2022-07-18T03:00,24,0,8,13200,4.3
2022-07-18T04:00,23.8,0,100,14900,4.2
2022-07-18T05:00,23.7,0,99,15300,2.2
2022-07-18T06:00,24.4,0,100,14200,2.1
2022-07-18T07:00,24.5,0,74,14700,0.8
2022-07-18T08:00,26,0,100,14200,3.7
2022-07-18T09:00,26.4,0,100,16600,6
2022-07-18T10:00,27.2,0,51,16600,5.8
2022-07-18T11:00,27.8,0,100,15300,6.5
2022-07-18T12:00,28.8,0,100,16300,5.7
2022-07-18T13:00,27.6,0,100,18600,15.3
2022-07-18T14:00,28.9,0,97,19300,21.3
2022-07-18T15:00,25.7,0,99,14100,12.7
2022-07-18T16:00,28.7,0,53,25500,19.5
2022-07-18T17:00,26.9,0,100,19700,10.5
2022-07-18T18:00,26.4,7.2,99,18400,14.5
2022-07-18T19:00,25.3,0,99,18300,21.1
2022-07-18T20:00,25.1,0,100,17900,15.5
2022-07-18T21:00,25.1,0,100,17000,9
2022-07-18T22:00,24.6,0,100,16600,19.1
2022-07-18T23:00,24.3,0,100,17300,15.1
2022-07-19T00:00,24.7,0,4,18800,16.6
2022-07-19T01:00,23.7,0,0,17100,14.3
2022-07-19T02:00,22.7,0,1,18400,16.3
2022-07-19T03:00,22.3,0,33,16400,11.6
2022-07-19T04:00,22.3,0,4,17400,13.6
2022-07-19T05:00,22.1,0,17,17200,10.7
2022-07-19T06:00,22.7,0,8,17400,11.6
2022-07-19T07:00,24,0,92,19000,13.8
2022-07-19T08:00,25.1,0,18,22300,14.4
2022-07-19T09:00,26.6,0,6,25200,13.4
2022-07-19T10:00,29.3,0,1,31700,16.2
2022-07-19T11:00,31.4,0,14,38600,18.3
2022-07-19T12:00,32.4,0,0,47400,16.4
2022-07-19T13:00,32.9,0,0,48600,18.4
2022-07-19T14:00,33,0,2,46800,20.3
2022-07-19T15:00,33.5,0,23,47900,20.2
2022-07-19T16:00,33.4,0,20,47200,18
2022-07-19T17:00,32.8,0,24,43600,18
2022-07-19T18:00,32,0,7,45300,14.4
2022-07-19T19:00,31.2,0,0,44700,14.2
2022-07-19T20:00,29.6,0,34,40200,12.1
2022-07-19T21:00,29.3,0,0,41500,14.9
2022-07-19T22:00,28.6,0,0,37900,7.5
2022-07-19T23:00,27.8,0,0,34500,9.8
2022-07-20T00:00,27.5,0,0,33100,11.2
2022-07-20T01:00,26.5,0,0,29600,13
2022-07-20T02:00,25.5,0,0,26400,9.4
2022-07-20T03:00,25.1,0,0,24200,6
2022-07-20T04:00,24.9,0,0,25600,6.9
2022-07-20T05:00,24.7,0,0,25700,5.4
2022-07-20T06:00,25.2,0,0,23100,6.1
2022-07-20T07:00,27.5,0,0,28900,6.1
2022-07-20T08:00,30,0,6,32400,5.8
2022-07-20T09:00,31.6,0,1,34400,7.6
2022-07-20T10:00,33,0,2,34900,5
2022-07-20T11:00,34.3,0,23,36800,3.1
2022-07-20T12:00,35.3,0,15,45900,12.2
2022-07-20T13:00,33.6,0,52,39500,11.9
2022-07-20T14:00,35.8,0,19,43600,16.7
2022-07-20T15:00,32.9,0,3,33200,13
2022-07-20T16:00,34.4,0,10,35100,12.2
2022-07-20T17:00,32.9,0,1,42000,18.7
2022-07-20T18:00,33.8,0,0,43500,18.1
2022-07-20T19:00,31,0,0,37400,15.5
2022-07-20T20:00,31.1,0,0,39300,8.6
2022-07-20T21:00,31.3,0,0,42200,16.4
2022-07-20T22:00,30.2,0,0,35800,16.7
2022-07-20T23:00,28.4,0,0,29800,14.1
2022-07-21T00:00,27.6,0,0,27800,11.8
2022-07-21T01:00,27,0,0,25800,10
2022-07-21T02:00,26.2,0,0,20400,8.5
2022-07-21T03:00,27,0,0,23900,5.1
2022-07-21T04:00,26.1,0,0,21200,8.3
2022-07-21T05:00,25.7,0,3,18200,5.5
2022-07-21T06:00,26,0,25,16700,9.1
2022-07-21T07:00,27.7,0,34,18000,12.2
2022-07-21T08:00,29.1,0,24,20600,12.3
2022-07-21T09:00,30.7,0,11,24400,14.9
2022-07-21T10:00,32.7,0,1,25500,17.1
2022-07-21T11:00,33,0,10,25500,14.4
2022-07-21T12:00,33.5,0,37,27000,20.7
2022-07-21T13:00,29.1,0,49,17900,0.5
2022-07-21T14:00,32.2,0,80,26400,6.1
2022-07-21T15:00,31.4,0,15,26700,10.6
2022-07-21T16:00,32.4,0,36,26400,3.8
2022-07-21T17:00,30.8,0,4,32800,13.2
2022-07-21T18:00,32.9,0,0,54000,18.5
2022-07-21T19:00,32.1,0,33,56400,16.9
2022-07-21T20:00,31.2,0,2,51300,16.9
2022-07-21T21:00,30.9,0,1,51700,9.5
2022-07-21T22:00,30,0,0,43000,9
2022-07-21T23:00,28.3,0,0,34700,6.1
2022-07-22T00:00,29.1,0,0,38300,9.4
2022-07-22T01:00,27.6,0,21,32700,2.9
2022-07-22T02:00,28.1,0,0,35500,7
2022-07-22T03:00,26.2,0,0,28000,5.2
2022-07-22T04:00,27.1,0,0,34300,3.9
2022-07-22T05:00,25.6,0,0,29200,2.9
2022-07-22T06:00,27.2,0,16,30600,8.6
2022-07-22T07:00,28.5,0,15,33200,3.6
2022-07-22T08:00,30.6,0,6,40600,7.7
2022-07-22T09:00,30.4,0,33,36800,9.3
2022-07-22T10:00,32,0,0,43800,5.5
2022-07-22T11:00,34,0,10,54600,11.6
2022-07-22T12:00,34.6,0,16,59200,12.8
2022-07-22T13:00,35.1,0,21,58700,12.3
2022-07-22T14:00,34.8,0,23,57400,16.9
2022-07-22T15:00,33,0,9,42000,22.2
2022-07-22T16:00,32.5,0,1,44300,24.1
2022-07-22T17:00,30.1,0,99,32100,13.1
2022-07-22T18:00,29.8,0,99,32800,12
2022-07-22T19:00,28,0,97,27900,7.2
2022-07-22T20:00,26.7,0,10,24100,4.4
2022-07-22T21:00,27.6,0,0,30500,5.3
2022-07-22T22:00,28.1,0,0,36900,7.2
2022-07-22T23:00,27.3,0,0,31400,10.2
2022-07-23T00:00,28.4,0,0,35300,4.9
2022-07-23T01:00,27.4,0,0,35300,7.5
2022-07-23T02:00,26.6,0,0,26300,10.1
2022-07-23T03:00,27.2,0,0,31300,5.2
2022-07-23T04:00,26.1,0,0,24900,4
2022-07-23T05:00,26,0,0,25100,4.7
2022-07-23T06:00,26.7,0,0,25400,7.8
2022-07-23T07:00,27.6,0,0,27000,7
2022-07-23T08:00,29.6,0,0,36300,7.9
2022-07-23T09:00,30.9,0,0,43300,7.9
2022-07-23T10:00,32,0,0,44500,5.1
2022-07-23T11:00,33.5,0,0,49400,9.7
2022-07-23T12:00,34.3,0,0,54300,7.9
2022-07-23T13:00,34.9,0,0,55400,8.4
2022-07-23T14:00,35.6,0,0,56300,11.6
2022-07-23T15:00,34,0,0,48700,18.4
2022-07-23T16:00,33.5,0,0,46800,21.5
2022-07-23T17:00,32.3,0,0,48000,18.6
2022-07-23T18:00,30.2,0,0,37800,16
2022-07-23T19:00,29.8,0,0,33300,9
2022-07-23T20:00,28.2,0,0,27700,3.1
2022-07-23T21:00,27.8,0,0,25100,3.9
2022-07-23T22:00,28.2,0,1,26000,5
2022-07-23T23:00,28,0,0,30200,4.6
2022-07-24T00:00,27.4,0,5,28800,5.1
